ao_concept_id,synset_id,arabic_words,has_hypernym
293792,awn3-15323291-u,مرحلة أساسية|مرحلة إتدائية|تعليم إبتدائي,True
293793,awn3-15323292-u,مرحلة ثانوية|تعليم ثانوي,True
293795,awn3-15323293-u,مرحلة إعدادية|تعليم إعدادي,True
293797,awn3-15323294-u,عيد أضحى|عيد كبير|يوم نحر,True
293798,awn3-15323295-u,عيد فطر|عيد صغير,True
293799,awn3-15323296-u,كرِيسْمَاس,True
293800,awn3-15323297-u,بَسْخَةٌ,True
293801,awn3-15323298-u,بِيْسَح,True
293802,awn3-15323299-u,عيد غفران|يوم غفران|عيد الكفارة,True
293805,awn3-15323300-u,وقت صلاة|أوقات صلاة|مواقيت صلاة,False
293806,awn3-15323301-u,وقت صلاة اسلامي,False
293808,awn3-15323302-u,دورة الخلية,True
293809,awn3-15323303-u,دورة شهرية|دورة الحيض,True
293810,awn3-15323304-u,انقلاب شمسي شتوي|انقلاب شتوي,True
293811,awn3-15323305-u,انقلاب شمسي صيفي|انقلاب صيفي,True
293817,awn3-15323306-u,أرض غير منبعجة|أرض غير متعرجة,True
293818,awn3-15323307-u,أرض منبعجة|أرض متعرجة,True
293820,awn3-15323308-u,مُنْخَفِضٌ,False
293821,awn3-15323309-u,أرض منبسطة,True
293822,awn3-15323310-u,وَاحَةٌ,False
293825,awn3-15323311-u,سهل حتي|سهل نحتي,True
293826,awn3-15323312-u,سهل ساحلي,True
293827,awn3-15323313-u,سهل فيضي نهري|سهل طمي,True
293828,awn3-15323314-u,سهل حتي نهري,False
293830,awn3-15323315-u,سهل حتي جبلي,False
293833,awn3-15323316-u,هَضْبَةٌ,True
293834,awn3-15323317-u,كَثِيبٌ,True
293837,awn3-15323318-u,صحراء جليدية|صحراء قطبية|صحراء بيضاء,True
293838,awn3-15323319-u,صحراء معتدلة,False
293839,awn3-15323320-u,صحراء حارة,False
293840,awn3-15323321-u,جبل بركاني,True
293841,awn3-15323322-u,جبل التوائي|جبل متطوي,True
293842,awn3-15323323-u,جبل متصدع|جبل كتلي,True
293843,awn3-15323324-u,هضبة تكتونية,False
293844,awn3-15323325-u,هضبة بركانية,False
293845,awn3-15323326-u,هضبة تعرية|هضبة نحت,False
293846,awn3-15323327-u,واد التوائي,True
293847,awn3-15323328-u,واد انكساري|واد اخدودي,True
293848,awn3-15323329-u,واد حتي|واد حاتي,True
293849,awn3-15323330-u,واد نهري,False
293850,awn3-15323331-u,واد جليدي,False
293851,awn3-15323332-u,واد جاف,False
293853,awn3-15323333-u,شبه جزيرة,True
293855,awn3-15323334-u,دِلْتَا,True
293857,awn3-15323335-u,جزيرة قارية,True
293858,awn3-15323336-u,جزيرة دقيقة قارية,False
293859,awn3-15323337-u,جزر نهرية,True
293860,awn3-15323338-u,جزيرة بركانية,True
293861,awn3-15323339-u,سهل حتي بحري,False
293863,awn3-15323340-u,هضبة انكسارية,False
293864,awn3-15323341-u,بَيْدَاءُ,True
303000270,awn3-15323342-u,أَثَريٌّ,False
303000733,awn3-15323343-u,مُؤَذِّنٌ,False
303000839,awn3-15323344-u,أَرْشِيفِيٌّ,False
303000949,awn3-15323345-u,إِزَاءَ,True
303001066,awn3-15323346-u,تَأَسَّفَ على|تَأَسَّفَ ل,False
303001555,awn3-15323347-u,أَمْرٌ1,True
303001614,awn3-15323348-u,أَمَامَ,True
303001647,awn3-15323349-u,إِمَامٌ,False
303001651,awn3-15323350-u,إِمَامٌ,False
303001790,awn3-15323351-u,مُؤنَّثٌ,True
303001810,awn3-15323352-u,أَنَسَ إلى|أَنَسَ ب,False
303001811,awn3-15323353-u,أَنُسَ ب,False
303001817,awn3-15323354-u,أَنَّسَ,False
303002047,awn3-15323355-u,آلَاتِيٌّ,False
303002199,awn3-15323356-u,أَبَارِيقِيٌّ,False
303002237,awn3-15323357-u,إِسْتْراتِيجِيٌّ,False
303002468,awn3-15323358-u,بَاثُولُوجِيٌّ,False
303002515,awn3-15323359-u,بِبْلُيُوجْرَافِيٌّ,False
303002646,awn3-15323360-u,بَحَّاثٌ,False
303002699,awn3-15323361-u,بَحْرِيٌّ|بَحَرِيٌّ,False
303002700,awn3-15323362-u,بَحْرِيٌّ|بَحَرِيٌّ,False
303002770,awn3-15323363-u,اِسْتَبْخَلَ,True
303002845,awn3-15323364-u,اِسْتَبَدَّ ب,True
303002859,awn3-15323365-u,بَادَرَ|بَادَرَ إلى|بَادَرَ ب,False
303002920,awn3-15323366-u,بَدَّعَ,True
303002977,awn3-15323367-u,بَدَّالٌ,False
303003013,awn3-15323368-u,بَدَهَ,False
303003224,awn3-15323369-u,اِسْتَبْرَدَ,False
303003276,awn3-15323370-u,تَبَرَّدَ ب,False
303003504,awn3-15323371-u,بَرْلَمَانِيٌّ,True
303003505,awn3-15323372-u,بَرْلَمَانِيٌّ,True
303003542,awn3-15323373-u,برَامِيلِيٌّ,True
303003625,awn3-15323374-u,بَزَّارٌ,False
303003643,awn3-15323375-u,بَزَّازٌ,False
303003696,awn3-15323376-u,بُسْتانيٌّ,False
303003808,awn3-15323377-u,اِسْتَبْشَرَ|اِسْتَبْشَرَ ب,False
303003874,awn3-15323378-u,اِسْتَبْشَعَ,True
303003879,awn3-15323379-u,بَشَّعَ,True
303003899,awn3-15323380-u,بَصْبَصَ على|بَصْبَصَ ل,False
303003900,awn3-15323381-u,بَصْبَصَ على|بَصْبَصَ ل,False
303003915,awn3-15323382-u,اِسْتَبْصَرَ|اِسْتَبْصَرَ في,False
303003916,awn3-15323383-u,اِسْتَبْصَرَ|اِسْتَبْصَرَ في,True
303003920,awn3-15323384-u,بَاصَرَ,False
303003956,awn3-15323385-u,تَباصَرَ,False
303003959,awn3-15323386-u,تَبَصَّرَ|تَبَصَّرَ في,True
303003960,awn3-15323387-u,تَبَصَّرَ|تَبَصَّرَ في,True
303004020,awn3-15323388-u,اسْتَبْطَأَ,False
303004157,awn3-15323389-u,بَطَانَةٌ2|بِطَانَةٌ,True
303004304,awn3-15323390-u,تَبْعِيضٌ,True
303004318,awn3-15323391-u,أَبْغَضَ,False
303004319,awn3-15323392-u,بَاغَضَ,False
303004332,awn3-15323393-u,تَبَاغَضَ,False
303004351,awn3-15323394-u,بَغَى3,False
303004404,awn3-15323395-u,دُكَنْجِيٌّ|بَقَّالٌ,False
303004915,awn3-15323396-u,بَهُتَ,False
303004929,awn3-15323397-u,أَبْهَجَ,True
303004932,awn3-15323398-u,بَهَجَ,True
303004934,awn3-15323399-u,بَهِجَ|بَهِجَ ب|بَهِجَ ل,False
303005012,awn3-15323400-u,مُبْهَمٌ,True
303005015,awn3-15323401-u,بَاهَى|بَاهَى ب,False
303005071,awn3-15323402-u,بَوَّابٌ,False
303005344,awn3-15323403-u,بَيَّاضٌ,False
303005345,awn3-15323404-u,بَيَّاضٌ,True
303005373,awn3-15323405-u,بَيْطَرِيٌّ,False
303005382,awn3-15323406-u,بَائِعٌ1,False
303005389,awn3-15323407-u,بَيَّاعٌ,False
303005488,awn3-15323408-u,مُبَايَنَةٌ,True
303005634,awn3-15323409-u,تَبّانٌ,False
303005672,awn3-15323410-u,تَحْتِيٌّ|تَحْتِيَّةٌ|تَحْتَ,True
303005734,awn3-15323411-u,تُرَبِيٌّ,True
303005756,awn3-15323412-u,تَرْجَمَانٌ|تَرْجُمَانٌ|تُرْجُمَانٌ,True
303006025,awn3-15323413-u,تَتَلْمَذَ على|تَتَلْمَذَ ل,True
303006028,awn3-15323414-u,تَلْمَذَ|تَلْمَذَ على|تَلْمَذَ ل,True
303006071,awn3-15323415-u,تَامٌّ,True
303006160,awn3-15323416-u,تَتَوَّقَ إلى,True
303006171,awn3-15323417-u,تَاهَ2|تَاهَ2 عن|تَاهَ2 في,False
303006173,awn3-15323418-u,تَاهَ2|تَاهَ2 عن|تَاهَ2 في,False
303006177,awn3-15323419-u,تَوَّهَ,False
303006208,awn3-15323420-u,تَامَ,True
303006209,awn3-15323421-u,تَيَّمَ,True
303006233,awn3-15323422-u,تَثاءَبَ,True
303006325,awn3-15323423-u,ثَبِطَ,False
303006326,awn3-15323424-u,ثَبَّطَ,False
303006416,awn3-15323425-u,تَثَعْلَبَ,False
303006419,awn3-15323426-u,ثَعْلَبَ,False
303006480,awn3-15323427-u,تَثَقَّفَ|تَثَقَّفَ على,True
303006482,awn3-15323428-u,تَثَقَّفَ|تَثَقَّفَ على,True
303006501,awn3-15323429-u,ثَقَافِيٌّ,True
303006629,awn3-15323430-u,ثُلَاثِيٌّ,True
303006812,awn3-15323431-u,أَثْنَاءٌ,False
303006907,awn3-15323432-u,مُثَنَّىً,True
303006943,awn3-15323433-u,اِسْتِثَارَةٌ,True
303006948,awn3-15323434-u,ثارَ|ثارَ على,True
303006967,awn3-15323435-u,مُثِيرٌ,True
303007181,awn3-15323436-u,جَحَظَ|جَحَظَ إلى,False
303007497,awn3-15323437-u,جِراحيٌّ,True
303007664,awn3-15323438-u,جارِيةٌ,False
303007736,awn3-15323439-u,جَزّازٌ,False
303007745,awn3-15323440-u,جَزِعَ|جَزِعَ على|جَزِعَ ل,False
303007746,awn3-15323441-u,جَزِعَ|جَزِعَ على|جَزِعَ ل,False
303007747,awn3-15323442-u,جَزِعَ|جَزِعَ على|جَزِعَ ل,False
303007748,awn3-15323443-u,جَزِعَ|جَزِعَ على|جَزِعَ ل,False
303007782,awn3-15323444-u,جَزَمَاتِيٌّ,False
303007889,awn3-15323445-u,جَشَأَ,False
303008001,awn3-15323446-u,جَفا|جَفا على,False
303008326,awn3-15323447-u,جَامِعيٌّ,False
303008455,awn3-15323448-u,جِمْنَازِيٌّ,False
303008499,awn3-15323449-u,جَنُوبٌ,True
303008502,awn3-15323450-u,جَنُوبٌ,True
303008503,awn3-15323451-u,جَنُوبٌ,True
303008562,awn3-15323452-u,جَنَائِزِيٌّ,False
303008623,awn3-15323453-u,اِسْتَجَنَّ,True
303008633,awn3-15323454-u,جَنَائِنِيٌّ,False
303008651,awn3-15323455-u,جُنَّ|جُنَّ ب|جُنَّ من,False
303008769,awn3-15323456-u,جَهَشَ|جَهَشَ إلى,False
303008804,awn3-15323457-u,مَجْهُولٌ,True
303009014,awn3-15323458-u,أَجْوَفُ,True
303009072,awn3-15323459-u,جَوَاهِرْجِيٌّ,False
303009125,awn3-15323460-u,جاشَ,False
303009126,awn3-15323461-u,جاشَ,True
303009157,awn3-15323462-u,جِيُولُوجِيٌّ,False
303009169,awn3-15323463-u,حَانُوتِيٌّ,False
303009258,awn3-15323464-u,مُحَبِّرٌ,False
303009345,awn3-15323465-u,حَبَّالٌ,False
303009346,awn3-15323466-u,حَبَّالٌ,False
303009478,awn3-15323467-u,حَاجِبٌ1,False
303009665,awn3-15323468-u,حَجَّامٌ,False
303009860,awn3-15323469-u,حَدَّادٌ,False
303009861,awn3-15323470-u,حَدَّادٌ,True
303009982,awn3-15323471-u,حَذَقَ|حَذَقَ فِي,False
303010153,awn3-15323472-u,حَرِيرِيٌّ,False
303010154,awn3-15323473-u,حَرِيرِيٌّ,False
303010226,awn3-15323474-u,حَرَسِيٌّ,False
303010345,awn3-15323475-u,حِرْفِيَّةٌ,False
303010577,awn3-15323476-u,حُزْرَةٌ,False
303010627,awn3-15323477-u,أَحْزَنَ,False
303010629,awn3-15323478-u,تَحَزَّنَ على|تَحَزَّنَ ل,False
303010722,awn3-15323479-u,مُحَاسَبِيٌّ,True
303010734,awn3-15323480-u,تَحَاسَدَ,False
303010756,awn3-15323481-u,يِي2|حَسِرَ|حَسِرَ عَلى,False
303010757,awn3-15323482-u,يِي2|حَسِرَ|حَسِرَ عَلى,False
303010791,awn3-15323483-u,حَسَّ لِ,False
303010795,awn3-15323484-u,حَسَّسَ|حَسَّسَ على,False
303010948,awn3-15323485-u,حَشَّاشٌ,False
303010949,awn3-15323486-u,حَشَّاشٌ,False
303011055,awn3-15323487-u,حَصَّادٌ,False
303011160,awn3-15323488-u,مُحَصِّلٌ,False
303011205,awn3-15323489-u,إِحْصَائِيٌّ,False
303011290,awn3-15323490-u,مُحَاضِرٌ,True
303011304,awn3-15323491-u,تَحْضِيضٌ,True
303011316,awn3-15323492-u,حَاضِنَةٌ,False
303011347,awn3-15323493-u,حَطَّابٌ,True
303011348,awn3-15323494-u,حَطَّابٌ,True
303011474,awn3-15323495-u,حَفَّارٌ,True
303011597,awn3-15323496-u,حَفَّافٌ,True
303011673,awn3-15323497-u,أَحْقَدَ,False
303011683,awn3-15323498-u,اِحْتَقَرَ,False
303011684,awn3-15323499-u,اِسْتَحْقَرَ,True
303011855,awn3-15323500-u,حُكَاكٌ,True
303011980,awn3-15323501-u,حَكَّاءٌ,False
303011998,awn3-15323502-u,حَلَّابٌ,False
303012023,awn3-15323503-u,حَلَّاجٌ,False
303012235,awn3-15323504-u,مُحَلِّلٌ,False
303012237,awn3-15323505-u,مُحَلِّلٌ,False
303012238,awn3-15323506-u,مُحَلِّلٌ,False
303012294,awn3-15323507-u,حَلْوَانِيٌّ,False
303012295,awn3-15323508-u,حَلْوَانِيٌّ,False
303012386,awn3-15323509-u,تَحَمَّسَ|تَحَمَّسَ ل,False
303012387,awn3-15323510-u,تَحَمَّسَ|تَحَمَّسَ ل,False
303012418,awn3-15323511-u,حِمَّصَانِيٌّ|حِمِّصَانِيٌّ,False
303012455,awn3-15323512-u,حَمُقَ|أَحْمَقُ,False
303012502,awn3-15323513-u,حَامِلٌ2,False
303012543,awn3-15323514-u,حَمَّالٌ,False
303012601,awn3-15323515-u,حَمَّامِيٌّ,False
303012602,awn3-15323516-u,حَمَّامِيٌّ,False
303012697,awn3-15323517-u,مُحَامٍ,True
303012698,awn3-15323518-u,مُحَامٍ,True
303012862,awn3-15323519-u,حَوَالَيْ,True
303012863,awn3-15323520-u,حَوَالَيْ,True
303012864,awn3-15323521-u,حَوَالَيْ,True
303013046,awn3-15323522-u,اِحْتَاطَ|اِحْتَاطَ ب|اِحْتَاطَ ل,False
303013093,awn3-15323523-u,حَائِكٌ,False
303013314,awn3-15323524-u,اِحْتَارَ,False
303013315,awn3-15323525-u,تَحَيَّرَ,False
303013318,awn3-15323526-u,حارَ2,False
303013442,awn3-15323527-u,اِسْتَحَى|اِسْتَحَى من,False
303013445,awn3-15323528-u,اِسْتَحْيَا|اِسْتَحْيَا من,False
303013463,awn3-15323529-u,حيِيَ من,False
303013566,awn3-15323530-u,اِسْتَخْبَثَ,True
303013595,awn3-15323531-u,أَخْبَارِيٌّ,False
303013660,awn3-15323532-u,مُخابَراتِيَّةٌ,True
303013673,awn3-15323533-u,مُخْتَبَرِيٌّ,False
303013736,awn3-15323534-u,تَخَبَّلَ,False
303013847,awn3-15323535-u,خَثَرَ,False
303013984,awn3-15323536-u,خَدّامٌ,False
303014125,awn3-15323537-u,خَارِجٌ,True
303014128,awn3-15323538-u,خَارِجٌ,True
303014205,awn3-15323539-u,خَرَّازٌ,False
303014206,awn3-15323540-u,خَرَّازٌ,True
303014252,awn3-15323541-u,خَرَّاطٌ2,True
303014253,awn3-15323542-u,خَرَّاطٌ2,True
303014395,awn3-15323543-u,خَزَّافٌ,True
303014396,awn3-15323544-u,خَزَّافٌ,False
303014400,awn3-15323545-u,خَزَفيٌّ,True
303014450,awn3-15323546-u,خَازِنٌ,False
303014479,awn3-15323547-u,اِسْتَخْزى|اِسْتَخْزى من,False
303014480,awn3-15323548-u,خَزِيَ1,False
303014481,awn3-15323549-u,خَزِيَ2|خَزِيَ من,False
303014597,awn3-15323550-u,خَشَّابٌ,False
303014598,awn3-15323551-u,خَشَّابٌ,True
303014641,awn3-15323552-u,اِسْتَخْشَنَ,True
303014669,awn3-15323553-u,تَخَشَّى,False
303014670,awn3-15323554-u,تَخَشَّى,False
303014813,awn3-15323555-u,خَصَّافٌ,False
303014828,awn3-15323556-u,خَصَمَ1,False
303014829,awn3-15323557-u,خَصَمَ1,False
303014973,awn3-15323558-u,خَطَبَ2,False
303015013,awn3-15323559-u,مُخَاطَبٌ,True
303015098,awn3-15323560-u,خَطَّاطٌ,True
303015203,awn3-15323561-u,خَفِيرٌ,False
303015234,awn3-15323562-u,خَفَضَ1,False
303015502,awn3-15323563-u,مُخَلِّصٌ,False
303015646,awn3-15323564-u,خَلْفٌ1,True
303015710,awn3-15323565-u,تَخَلَّقَ|تَخَلَّقَ ب|تَخَلَّقَ على,False
303015805,awn3-15323566-u,خِلال3,False
303015806,awn3-15323567-u,خِلال3,True
303015956,awn3-15323568-u,خُمَارٌ,False
303016238,awn3-15323569-u,تَخَوَّفَ من,False
303016270,awn3-15323570-u,اِسْتَخْوَنَ,True
303016272,awn3-15323571-u,تَخَوَّنَ,True
303016281,awn3-15323572-u,خَوَّنَ,True
303016358,awn3-15323573-u,خَائِطٌ,False
303016361,awn3-15323574-u,خَيَّاطٌ,False
303016432,awn3-15323575-u,خَيَّامٌ,False
303016560,awn3-15323576-u,دَبَّاغٌ,False
303016952,awn3-15323577-u,تَدارَسَ,False
303016953,awn3-15323578-u,تَدارَسَ,False
303016960,awn3-15323579-u,دَرَسَ2|دَرَسَ ب|دَرَسَ في,False
303016961,awn3-15323580-u,دَرَسَ2|دَرَسَ ب|دَرَسَ في,True
303016962,awn3-15323581-u,دَرَسَ2|دَرَسَ ب|دَرَسَ في,True
303017238,awn3-15323582-u,تَدَاعٍ,False
303017240,awn3-15323583-u,دَاعِيَةٌ,False
303017291,awn3-15323584-u,مُدَّعٍ,False
303017517,awn3-15323585-u,دَقَّاقٌ,False
303017581,awn3-15323586-u,دُكَّانِيٌّ,False
303017626,awn3-15323587-u,تَدَلَّكَ,False
303017628,awn3-15323588-u,دَلَّاكٌ,False
303017629,awn3-15323589-u,دَلَكَ1,False
303017634,awn3-15323590-u,دَلَّكَ,False
303017635,awn3-15323591-u,دَلَّكَ,False
303017640,awn3-15323592-u,مُدَلِّكٌ,False
303017730,awn3-15323593-u,أَدْلى|أَدْلى ب|أَدْلى في,False
303017743,awn3-15323594-u,دَلا|دَلا ب,False
303018049,awn3-15323595-u,دَهَشَ,False
303018050,awn3-15323596-u,دَهِشَ ل|دَهِشَ من,False
303018148,awn3-15323597-u,دَاخَ,True
303018603,awn3-15323598-u,ذَأَبَ|ذَأَبَ في,False
303018612,awn3-15323599-u,ذَؤُبَ|ذَئِبَ,False
303018620,awn3-15323600-u,ذُئِبَ,False
303018717,awn3-15323601-u,ذَبْحَةٌ,True
303018897,awn3-15323602-u,اِنْذَعَرَ,False
303018950,awn3-15323603-u,أَذْكرَ,False
303018951,awn3-15323604-u,أَذْكرَ,False
303018953,awn3-15323605-u,ادَّكَرَ,False
303018954,awn3-15323606-u,اِذَّكَرَ,False
303018956,awn3-15323607-u,اِذَّكَّرَ,False
303018958,awn3-15323608-u,اِسْتَذْكَرَ,False
303018959,awn3-15323609-u,تَذَاكَرَ|تَذَاكَرَ في,False
303019006,awn3-15323610-u,ذَكَّرَ1,False
303019058,awn3-15323611-u,اِسْتَذْكَى,False
303019059,awn3-15323612-u,اِسْتَذْكَى,False
303019060,awn3-15323613-u,تَذاكى,False
303019065,awn3-15323614-u,ذَكِيَ,True
303019266,awn3-15323615-u,أَذْهَلَ,False
303019268,awn3-15323616-u,اِنْذَهَلَ,False
303019269,awn3-15323617-u,اِنْذَهَلَ,True
303019271,awn3-15323618-u,ذَهِلَ1,False
303019272,awn3-15323619-u,ذَهِلَ1,False
303019300,awn3-15323620-u,ذُو,True
303019415,awn3-15323621-u,إذاعيّ,False
303019424,awn3-15323622-u,مُذِيعٌ,False
303019520,awn3-15323623-u,رَيِّسٌ,True
303019548,awn3-15323624-u,اِرْتَأى,False
303019549,awn3-15323625-u,اِرْتَأى,False
303019550,awn3-15323626-u,اِرْتَأى,False
303019555,awn3-15323627-u,اِسْتَرْأى,False
